,popularity,revenue,vote_average
402,24.107835,80916492.0,6.4
403,32.044191,137298489.0,6.1
404,16.595874,162242962.0,7.3
405,8.282876,158468292.0,6.1
406,19.83683,0.0,6.7
407,36.069611,142940100.0,6.9
408,18.827753,78382433.0,5.5
409,5.159407,37823676.0,7.3
410,48.126296999999994,183018522.0,5.5
411,38.885195,47664559.0,7.2
412,29.211254999999998,74208267.0,5.4
413,17.783361,123307945.0,4.7
414,31.435539000000002,275650703.0,5.4
415,57.67393199999999,41037742.0,6.6
416,41.176631,237681299.0,6.0
417,13.661289000000002,21028755.0,6.7
418,11.77398,112483764.0,4.9
419,21.218000000000004,222231186.0,5.9
420,58.57976,160388063.0,6.5
421,51.970905,84785914.0,7.3
422,18.447479,96085477.0,5.7
423,109.68478799999998,484572835.0,6.4
424,77.58066099999999,274470394.0,6.0
425,75.290998,457696359.0,6.7
426,68.550698,691210692.0,6.9
427,58.040149,254455986.0,6.2
428,59.113174,280000000.0,6.6
429,36.32705,343397247.0,6.3
430,55.659988,145771527.0,7.1
431,14.132582999999999,144000000.0,5.8
432,34.070054,140464664.0,5.9
433,44.34333,0.0,6.4
434,26.065735,190320568.0,6.2
435,23.473004,342695435.0,5.4
436,45.589568,246984278.0,5.8
437,23.496054,230685453.0,6.0
438,16.939441,266728738.0,6.3
439,81.91469599999999,294804195.0,7.8
440,19.500892999999998,163733697.0,5.3
441,29.558157,260696994.0,6.0
442,46.075037,245676146.0,6.8
443,23.531720999999997,212874442.0,5.9
444,49.078546,181001478.0,7.3
445,37.02665,214918407.0,6.3
446,45.154631,224012234.0,6.5
447,46.887983,178066569.0,6.3
448,24.598479,173013509.0,6.7
449,32.363538,157107755.0,6.6
450,11.503960000000001,177977226.0,5.3
451,19.375768,91188905.0,5.2
452,36.125715,250200000.0,6.5
453,25.450534,0.0,5.6
454,41.890722,233093859.0,5.2
455,22.179658,136982834.0,6.5
456,139.575085,211817906.0,7.4
457,18.264635000000002,164000000.0,5.6
458,11.187696,201584141.0,5.2
459,41.670544,122563539.0,7.4
460,27.462640000000004,169852759.0,5.3
461,17.455023999999998,136159423.0,5.0
462,21.394281,96105964.0,6.2
463,0.605645,0.0,8.0
464,61.692197,473226958.0,6.7
465,14.530945999999998,90874570.0,7.0
466,25.978555,123729176.0,5.8
467,6.643778,0.0,5.9
468,36.788745,147080413.0,6.1
469,31.054334000000004,142400065.0,5.9
470,21.891078,71485043.0,6.8
471,18.335992,0.0,5.2
472,40.138009000000004,105316267.0,5.6
473,44.090534999999996,101371017.0,6.1
474,3.300061,0.0,6.4
475,20.632673,43312294.0,6.7
476,36.664991,122444772.0,5.9
477,18.261210000000002,34566746.0,6.9
478,16.681269,159212469.0,5.8
479,10.088006,126546518.0,5.2
480,7.89147,21400000.0,3.0
481,16.715631,68514844.0,5.6
482,9.357733999999999,53825515.0,5.1
483,11.22268,19480739.0,5.4
484,14.564667000000002,17626234.0,6.1
485,11.356079,69131860.0,5.2
486,52.612025,146936910.0,5.7
487,13.800656,33463969.0,5.4
488,27.097932,107944236.0,6.0
489,10.706613,19406406.0,7.3
490,7.342892,5989640.0,4.8
491,50.561849,117831631.0,5.2
492,0.719996,0.0,5.3
493,59.248437,313542341.0,7.7
494,90.457886,788241776.0,8.0
495,40.723459000000005,355692760.0,5.8
496,41.247402,248384621.0,6.4
497,10.083905,209196298.0,6.7
498,16.759252,108103450.0,6.5
499,22.132417999999998,149673788.0,4.1
500,10.520961,236350661.0,6.2
501,35.384423,97571250.0,7.6
502,15.673154,15071514.0,5.7
503,8.981427,35134820.0,3.9
504,31.482871999999997,875958308.0,5.9
505,47.436675,179265204.0,5.7
506,136.886704,970761885.0,7.0
507,60.442593,816969268.0,6.7
508,2.502487,229074524.0,6.2
509,48.110909,532680671.0,6.6
510,35.387874,69959751.0,7.4
511,4.6689099999999994,296339527.0,6.8
512,73.82289,258270008.0,6.4
513,51.469576,335062621.0,6.9
514,85.11505799999999,660940780.0,6.5
515,61.437585999999996,196482882.0,6.6
516,31.160542,90450008.0,6.5
517,15.761384,78000586.0,4.7
518,17.561954999999998,0.0,4.3
519,71.124686,117698894.0,7.3
520,38.864027,271430189.0,6.0
521,57.753914,219417255.0,7.0
522,13.25753,73034460.0,5.7
523,13.318744,215663859.0,5.9
524,18.70031,119000410.0,6.5
525,47.094369,367275019.0,5.8
526,14.486310999999999,154937680.0,6.6
527,18.614720000000002,95226116.0,5.4
528,29.035221999999997,130358911.0,6.9
529,27.055085,85632458.0,6.4
530,23.004607,98159963.0,5.7
531,48.744209000000005,108145109.0,7.1
532,14.209329,55041367.0,5.8
533,36.368839,140175006.0,6.3
534,24.353302,67631903.0,6.2
535,19.143321,127600435.0,5.9
536,13.327372,0.0,6.4
537,37.917002000000004,226904017.0,5.7
538,23.663713,77944725.0,6.2
539,14.443810000000001,36754634.0,6.3
540,10.605084,51142659.0,5.0
541,11.873856,14567883.0,6.1
542,12.708963,5802422.0,5.8
543,8.098369,5409517.0,4.3
544,20.374308,21009180.0,5.7
545,42.006908,248118121.0,6.9
546,875.581305,1156730962.0,6.4
547,39.127082,89792502.0,5.9
548,20.790703,103891409.0,5.8
549,18.659879999999998,13100000.0,5.8
550,45.720894,349779543.0,5.9
551,21.789614999999998,111231041.0,5.4
552,20.199057,61458982.0,5.7
553,26.123704999999998,86658558.0,6.5
554,12.599836,162966177.0,6.2
555,13.543053,176104344.0,4.9
556,60.722162,210000000.0,7.7
557,32.227222999999995,96889998.0,6.6
558,46.875375,527068851.0,6.9
559,11.215702,37317558.0,6.6
560,8.468586,54744738.0,4.5
561,8.884317999999999,62172050.0,6.9
562,27.491891,256697520.0,6.2
563,21.462935,294456605.0,5.4
564,28.848187,408247917.0,6.4
565,47.320801,919838758.0,6.7
566,82.643036,461983149.0,6.6
567,20.230535,309457509.0,5.7
568,46.217769,277448382.0,5.8
569,36.952268,311594032.0,5.8
570,16.411345,309492681.0,6.4
571,72.595961,319131050.0,7.9
572,33.648404,300854823.0,6.6
573,57.69846999999999,240031094.0,6.6
574,34.052253,116643346.0,5.8
575,27.299301,203388341.0,6.5
576,20.219385,42285169.0,5.3
577,42.957215999999995,171183863.0,5.5
578,29.412262,443140005.0,5.4
579,19.708731,114660784.0,6.7
580,59.428222999999996,161025640.0,6.2
581,19.711951000000003,118000000.0,6.3
582,49.199234000000004,202466756.0,5.5
583,46.199482,122919055.0,7.6
584,13.758526000000002,0.0,6.0
585,29.505574,177584879.0,7.0
586,43.873266,154984035.0,5.8
587,24.961625,90000098.0,7.1
588,23.25645,134748021.0,5.8
589,64.45794699999999,215529201.0,6.2
590,20.089933,116672912.0,6.0
591,48.032734000000005,135560026.0,7.1
592,16.92991,131457682.0,7.0
593,14.780634,67112664.0,5.2
594,14.086292000000002,65977295.0,5.4
595,29.261347999999998,55987321.0,5.0
596,13.267631,33561137.0,5.2
597,58.40120400000001,160112671.0,6.1
598,23.515938000000002,59418613.0,6.0
599,14.244518,32287044.0,5.9
600,29.501489000000003,57777106.0,6.1
601,9.306253,0.0,3.4
602,8.37378,19924033.0,4.3
603,10.930537,19870567.0,5.5
604,10.54544,13596911.0,5.9
605,6.6820059999999994,18662027.0,5.9
606,46.832372,17752940.0,5.1
607,24.664776,57958696.0,5.7
608,13.483386999999999,38629478.0,4.6
609,44.478043,122915111.0,6.7
610,25.020428,61279452.0,4.4
611,22.392544,193000000.0,5.9
612,107.069763,698491347.0,5.8
613,22.572323,71069884.0,6.7
614,113.858273,543513985.0,7.1
615,10.004564,35431113.0,5.4
616,68.734513,217022588.0,6.2
617,18.888806,39041505.0,6.9
618,12.948627,29762011.0,5.7
619,27.115890000000004,83160734.0,5.4
620,26.153669,60289912.0,7.3
621,28.223664000000003,52099090.0,6.3
622,37.507135999999996,113280098.0,6.5
623,11.023691,86387857.0,5.5
624,38.634767,112265139.0,5.5
625,25.877794,212404396.0,6.0
626,18.59991,189198313.0,6.6
627,12.282911,25303038.0,5.0
628,76.04186700000001,481840909.0,7.9
629,54.814890000000005,203277636.0,6.1
630,31.39165,374111707.0,6.1
631,99.561972,383257136.0,7.1
632,26.792794,75715436.0,5.3
633,36.307296,275293450.0,6.7
634,104.309993,463517383.0,7.9
635,68.140214,355237933.0,7.3
636,14.646884,172855065.0,5.5
637,48.356214,441809770.0,7.1
638,28.540267,250821495.0,6.3
639,22.977983,128107642.0,6.5
640,31.086790999999998,250288523.0,6.3
641,43.865294,211780824.0,6.2
642,43.055253,163442937.0,7.3
643,15.772081,128884132.0,6.3
644,26.199089999999998,255000211.0,6.1
645,22.769108,150270147.0,5.7
646,18.281798000000002,69700000.0,6.0
647,24.697533,162945894.0,5.9
648,19.718544,0.0,6.5
649,31.349142999999998,179379533.0,5.9
650,27.870312,162091208.0,7.1
651,33.439187,133821816.0,6.0
652,59.634029000000005,153962963.0,6.7
653,38.994296999999996,156974557.0,5.9
654,49.660055,128905366.0,5.7
655,11.743085,38376497.0,6.4
656,9.110247,0.0,6.1
657,6.227675,240159255.0,5.6
658,42.57877,73762516.0,6.0
659,15.858629,89456761.0,6.5
660,14.866901,0.0,6.0
661,15.194239000000001,64321501.0,6.1
662,146.75739099999998,100853753.0,8.3
663,8.629665,43545364.0,6.7
664,16.803457,17218080.0,5.4
665,2.952595,0.0,4.9
666,31.324734000000003,71154592.0,5.0
667,20.415572,42093706.0,6.7
668,28.613892,56681566.0,4.8
669,85.428395,39407616.0,6.3
670,4.137237,74608570.0,5.3
671,60.246978000000006,203427584.0,6.7
672,42.551902,132180323.0,7.1
673,40.137264,296655431.0,5.9
674,24.857079000000002,44091067.0,6.1
675,40.413191,920100000.0,7.6
676,13.859307000000001,25052000.0,6.5
677,18.832470999999998,215887717.0,6.4
678,9.568883999999999,121545703.0,5.9
679,12.421503999999999,101595121.0,5.3
680,18.096884,127666415.0,6.1
681,11.056763,107879496.0,6.5
682,13.218008,41819064.0,4.3
683,11.262655,18720175.0,5.8
684,68.717016,155760117.0,7.6
685,19.412028,0.0,5.9
686,16.791058,183953723.0,5.5
687,65.197968,422610419.0,7.0
688,32.829538,516642939.0,6.1
689,30.951203000000003,244082376.0,6.9
690,103.698022,284600000.0,8.2
691,31.719463,253625427.0,5.6
692,47.973995,314432665.0,5.6
693,143.041543,369330363.0,7.9
694,86.47681700000001,214034224.0,7.3
695,59.824565,352194034.0,6.6
696,18.345613,149705852.0,6.1
697,56.488027,264118201.0,7.8
698,29.464852,218613188.0,6.8
699,18.106021,164433867.0,5.6
700,42.881415000000004,131940411.0,6.6
701,18.735024,93375151.0,5.0
702,62.766854,176070171.0,6.6
703,24.153567000000002,93354918.0,5.9
704,41.515702000000005,171757863.0,6.0
705,26.676486999999998,171844840.0,5.3
706,16.278022,157920733.0,5.9
707,18.831023000000002,129181830.0,5.7
708,113.161483,311256926.0,6.4
709,28.800112,204594016.0,5.8
710,19.705489,0.0,6.5
711,41.430245,71664962.0,6.6
712,23.127561,100230832.0,6.8
713,12.867352,186883563.0,6.7
714,44.815022,217764291.0,7.0
715,37.537093,165333180.0,5.3
716,10.99991,74541707.0,6.2
717,56.868399,218340595.0,6.3
718,22.991269,73648228.0,5.6
719,15.798622,0.0,6.7
720,38.820858,137551594.0,6.2
721,10.292864,0.0,4.3
722,51.146046999999996,124596398.0,7.3
723,20.501582,163403799.0,4.9
724,45.299089,130293714.0,7.3
725,4.280619000000001,61112916.0,4.5
726,28.848841999999998,170268750.0,5.6
727,22.501041,129832389.0,5.5
728,47.479755,99318987.0,6.5
729,10.147321,56702901.0,6.1
730,39.539045,107139399.0,6.7
731,19.747459,159330280.0,6.1
732,29.018826,96269812.0,5.9
733,4.801849,0.0,5.9
734,16.493576,50877145.0,5.8
735,21.549232,0.0,5.3
736,13.080725,104324083.0,5.6
737,42.538258,50549107.0,5.9
738,29.876507,101134059.0,6.4
739,61.849520999999996,205754447.0,5.8
740,37.44963,162000000.0,5.9
741,37.378081,95696996.0,6.9
742,30.656345,108255770.0,6.6
743,15.142701,46683377.0,6.3
744,59.547928000000006,469160692.0,7.5
745,19.998581,0.0,5.3
746,27.615108000000003,43061982.0,6.0
747,29.041197999999998,105200903.0,6.2
748,25.293538,62357900.0,4.6
749,23.85119,122233971.0,7.0
750,21.685719,87784194.0,6.7
751,13.630049,60000000.0,5.7
752,6.80692,36850101.0,5.1
753,15.352807,77920346.0,5.8
754,23.661071,104945765.0,5.6
755,21.605532999999998,67312826.0,6.1
756,22.620125,119940815.0,5.8
757,18.587114,0.0,6.6
758,24.657931,74901339.0,6.2
759,12.621769,33956608.0,5.8
760,21.08952,55003135.0,5.7
761,18.380176000000002,73174566.0,5.9
762,18.877795000000003,0.0,6.0
763,17.299332999999997,31720158.0,6.6
764,16.848899,39459427.0,6.3
765,21.547446,47383689.0,7.4
766,16.930969,141702264.0,5.1
767,36.689223,71073932.0,4.7
768,28.350927000000002,78309131.0,5.4
769,18.815442,26288320.0,6.6
770,29.787135,26673242.0,6.5
771,8.927137,52322400.0,6.1
772,15.213484,49111202.0,5.7
773,13.155999,17800000.0,6.3
774,15.433244,27642707.0,7.0
775,5.762037,14828081.0,4.9
776,22.736038,30800231.0,6.0
777,45.514031,90565421.0,6.2
778,18.676291,50650079.0,5.0
779,14.376463000000001,25473093.0,5.3
780,14.298297,0.0,5.7
781,27.018886,57490374.0,6.0
782,14.84856,39031337.0,4.7
783,52.417528999999995,30418560.0,5.4
